permit_id,description,issued_at,work_class,permit_type,estimated_cost,contractor_name,status,address,zip_code,permit_class,contractor_phone,portal_link,source_updated_at,raw_payload,ingested_at
2025-066092 BP,ePlan: Residential Expedited Review - New construction of a 2-Story Single Family Res. [4bed 3.5bath] with Attached Garage.,2026-05-01T00:00:00+00:00,New,Building Permit,0.0,Red Tail Construction,Active,10111 DOBBIN DR,78748,Residential,3109625784,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13524940,2026-05-01T00:00:00+00:00,"{""permittype"": ""BP"", ""permit_type_desc"": ""Building Permit"", ""permit_number"": ""2025-066092 BP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 101 Single Family Houses"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""10111 DOBBIN DR"", ""description"": ""ePlan: Residential Expedited Review - New construction of a 2-Story Single Family Res. [4bed 3.5bath] with Attached Garage."", ""tcad_id"": ""0428280109"", ""legal_description"": ""LOT 1 BLK 1 DOBBIN DRIVE SUBD"", ""applieddate"": ""2025-05-01T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-29T00:00:00.000"", ""total_new_add_sqft"": ""4318"", ""total_job_valuation"": ""0"", ""number_of_floors"": ""2"", ""housing_units"": ""1"", ""original_address1"": ""10111 DOBBIN DR"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78748"", ""council_district"": ""5"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13524940""}, ""project_id"": ""13524940"", ""masterpermitnum"": ""13511297"", ""latitude"": ""30.18022832"", ""longitude"": ""-97.84942389"", ""location"": {""latitude"": ""30.18022832"", ""longitude"": ""-97.84942389"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""General Contractor"", ""contractor_company_name"": ""Red Tail Construction"", ""contractor_full_name"": ""Dustin Minium"", ""contractor_phone"": ""3109625784"", ""contractor_address2"": ""6433  Brioge"", ""contractor_city"": ""Austin"", ""contractor_zip"": ""78723"", ""applicant_full_name"": ""Dustin Minium"", ""applicant_org"": ""Red Tail Construction"", ""applicant_phone"": ""3109625784"", ""applicant_address2"": ""6433  Brioge"", ""applicant_city"": ""Austin"", ""applicantzip"": ""78723"", ""certificate_of_occupancy"": ""Yes"", ""total_lot_sq_ft"": ""43136""}",2026-05-03T07:18:31.559594+00:00
2026-035090 PP,New construction multi-family in the etj 33623 sqft,2026-05-01T00:00:00+00:00,New,Plumbing Permit,,"Red Kings Plumbing Contractors LLC,",Active,5121 E HOWARD LN BLDG 5,78653,Commercial,2109862480,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13674595,2026-05-01T00:00:00+00:00,"{""permittype"": ""PP"", ""permit_type_desc"": ""Plumbing Permit"", ""permit_number"": ""2026-035090 PP"", ""permit_class_mapped"": ""Commercial"", ""permit_class"": ""Commercial"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""5121 E HOWARD LN BLDG 5"", ""description"": ""New construction multi-family in the etj 33623 sqft"", ""tcad_id"": ""0251410311"", ""legal_description"": ""ABS 160 SUR 50 CASTRO M ACR 45.592"", ""applieddate"": ""2026-03-24T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""total_new_add_sqft"": ""33623"", ""number_of_floors"": ""3"", ""housing_units"": ""36"", ""original_address1"": ""5121 E HOWARD LN BLDG 5"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78653"", ""jurisdiction"": ""AUSTIN 2 MILE ETJ"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13674595""}, ""project_id"": ""13674595"", ""contractor_trade"": ""Plumbing Contractor"", ""contractor_company_name"": ""Red Kings Plumbing Contractors LLC,"", ""contractor_full_name"": ""Ubaldo De Santiago"", ""contractor_phone"": ""2109862480"", ""contractor_address1"": ""PO BOX 70170"", ""contractor_city"": ""San Antonio"", ""contractor_zip"": ""78270-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-052531 BP,Add 1692 sf of covered warehouse the existing structure.  New cover front of addition (same height) with new staircase to existing exterior door on 2n,2026-05-01T00:00:00+00:00,Addition,Building Permit,324821.0,Kb Contractors TX,Active,6711 BURNET LN,78757,Commercial,5124134484,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694579,2026-05-01T00:00:00+00:00,"{""permittype"": ""BP"", ""permit_type_desc"": ""Building Permit"", ""permit_number"": ""2026-052531 BP"", ""permit_class_mapped"": ""Commercial"", ""permit_class"": ""C- 437 Addn, Alter, Convn-NonRes"", ""work_class"": ""Addition"", ""condominium"": ""No"", ""permit_location"": ""6711 BURNET LN"", ""description"": ""Add 1692 sf of covered warehouse the existing structure.  New cover front of addition (same height) with new staircase to existing exterior door on 2n"", ""tcad_id"": ""0233050183"", ""legal_description"": ""LOT B * RESUB OF LTS 6-9 BLK 6 NORTHRIDGE TERRACE SEC 5"", ""applieddate"": ""2025-11-24T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-29T00:00:00.000"", ""total_new_add_sqft"": ""1692"", ""total_job_valuation"": ""324821"", ""number_of_floors"": ""2"", ""housing_units"": ""1"", ""building_valuation"": ""0"", ""electrical_valuation"": ""0"", ""mechanical_valuation"": ""0"", ""plumbing_valuation"": ""0"", ""original_address1"": ""6711 BURNET LN"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78757"", ""council_district"": ""7"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694579""}, ""project_id"": ""13694579"", ""masterpermitnum"": ""13619726"", ""latitude"": ""30.34287954"", ""longitude"": ""-97.73669117"", ""location"": {""latitude"": ""30.34287954"", ""longitude"": ""-97.73669117"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""General Contractor"", ""contractor_company_name"": ""Kb Contractors TX"", ""contractor_full_name"": ""Kelsi Bodin"", ""contractor_phone"": ""5124134484"", ""contractor_address2"": ""7712  MARBLE"", ""contractor_city"": ""AUSTIN"", ""contractor_zip"": ""78747-____"", ""applicant_full_name"": ""Kelsi Bodin"", ""applicant_org"": ""Kb Contractors TX"", ""applicant_phone"": ""5124134484"", ""applicant_address2"": ""7712  MARBLE"", ""applicant_city"": ""AUSTIN"", ""applicantzip"": ""78747-____"", ""certificate_of_occupancy"": ""Yes""}",2026-05-03T07:18:31.559594+00:00
2026-052943 PP,Replace sewer yard line 80ft,2026-05-01T00:00:00+00:00,Repair,Plumbing Permit,,HC Plumbing,Active,3307 HAMPTON RD,78705,Residential,5129158616,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695008,2026-05-01T00:00:00+00:00,"{""permittype"": ""PP"", ""permit_type_desc"": ""Plumbing Permit"", ""permit_number"": ""2026-052943 PP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""Residential"", ""work_class"": ""Repair"", ""condominium"": ""No"", ""permit_location"": ""3307 HAMPTON RD"", ""description"": ""Replace sewer yard line 80ft"", ""tcad_id"": ""0216070702"", ""legal_description"": ""0.2497 AC OF LOT 22 OLT 6&9 DIV C BEAU SITE"", ""applieddate"": ""2026-04-28T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""remodel_repair_sqft"": ""2000"", ""number_of_floors"": ""0"", ""housing_units"": ""1"", ""original_address1"": ""3307 HAMPTON RD"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78705"", ""council_district"": ""9"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695008""}, ""project_id"": ""13695008"", ""latitude"": ""30.29289784"", ""longitude"": ""-97.72668325"", ""location"": {""latitude"": ""30.29289784"", ""longitude"": ""-97.72668325"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Plumbing Contractor"", ""contractor_company_name"": ""HC Plumbing"", ""contractor_full_name"": ""Alfonso Martinez"", ""contractor_phone"": ""5129158616"", ""contractor_address2"": ""10227  Brant"", ""contractor_city"": ""Austin"", ""contractor_zip"": ""78748"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2025-157400 MP,Unit 101 Bldg 1: New 3-story townhome with 3 bedroom 3.5 bathroom balcony attached 2-car carport.  Part of 3-unit townhome building in 3-unit use.  (9,2026-05-01T00:00:00+00:00,New,Mechanical Permit,,Airtron,Active,4413 BANISTER LN UNIT 101,78745,Residential,5128213163,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13627405,2026-05-01T00:00:00+00:00,"{""permittype"": ""MP"", ""permit_type_desc"": ""Mechanical Permit"", ""permit_number"": ""2025-157400 MP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 101 Single Family Houses"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""4413 BANISTER LN UNIT 101"", ""description"": ""Unit 101 Bldg 1: New 3-story townhome with 3 bedroom 3.5 bathroom balcony attached 2-car carport.  Part of 3-unit townhome building in 3-unit use.  (9"", ""tcad_id"": ""0410090541"", ""legal_description"": ""BANISTER ACRES RSB LOT 4 BLK 4 BLK 4 LOT 4A"", ""applieddate"": ""2025-04-24T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-08-19T00:00:00.000"", ""total_new_add_sqft"": ""1935"", ""number_of_floors"": ""3"", ""housing_units"": ""1"", ""original_address1"": ""4413 BANISTER LN UNIT 101"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78745"", ""council_district"": ""5"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13627405""}, ""project_id"": ""13627405"", ""masterpermitnum"": ""13627393"", ""contractor_trade"": ""Mechanical Contractor"", ""contractor_company_name"": ""Airtron"", ""contractor_full_name"": ""Tamara Enfield"", ""contractor_phone"": ""5128213163"", ""contractor_address2"": ""12112  BOARD"", ""contractor_city"": ""AUSTIN"", ""contractor_zip"": ""78729-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2025-157304 MP,Unit 302 Bldg 3:New 3-story townhome with 3 bedroom 3.5 bathroom balcony attached 2-car carport.  Part of 3-unit townhome building in 3-unit use.  (9,2026-05-01T00:00:00+00:00,New,Mechanical Permit,,Airtron,Active,4413 BANISTER LN UNIT 302,78745,Residential,5128213163,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13627299,2026-05-01T00:00:00+00:00,"{""permittype"": ""MP"", ""permit_type_desc"": ""Mechanical Permit"", ""permit_number"": ""2025-157304 MP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 101 Single Family Houses"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""4413 BANISTER LN UNIT 302"", ""description"": ""Unit 302 Bldg 3:New 3-story townhome with 3 bedroom 3.5 bathroom balcony attached 2-car carport.  Part of 3-unit townhome building in 3-unit use.  (9"", ""tcad_id"": ""0410090541"", ""legal_description"": ""BANISTER ACRES RSB LOT 4 BLK 4 BLK 4 LOT 4A"", ""applieddate"": ""2025-06-03T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-08-19T00:00:00.000"", ""total_new_add_sqft"": ""1770"", ""number_of_floors"": ""3"", ""housing_units"": ""1"", ""original_address1"": ""4413 BANISTER LN UNIT 302"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78745"", ""council_district"": ""5"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13627299""}, ""project_id"": ""13627299"", ""masterpermitnum"": ""13627279"", ""contractor_trade"": ""Mechanical Contractor"", ""contractor_company_name"": ""Airtron"", ""contractor_full_name"": ""Tamara Enfield"", ""contractor_phone"": ""5128213163"", ""contractor_address2"": ""12112  BOARD"", ""contractor_city"": ""AUSTIN"", ""contractor_zip"": ""78729-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-052433 EP,First Texas Honda sign N05 DELIVERY north elevation,2026-05-01T00:00:00+00:00,Wall,Electrical Permit,,Not Provided,Active,3400 STECK AVE,78757,Commercial,Not Provided,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13696240,2026-05-01T00:00:00+00:00,"{""permittype"": ""EP"", ""permit_type_desc"": ""Electrical Permit"", ""permit_number"": ""2026-052433 EP"", ""permit_class_mapped"": ""Commercial"", ""permit_class"": ""Sign Permit"", ""work_class"": ""Wall"", ""permit_location"": ""3400 STECK AVE"", ""description"": ""First Texas Honda sign N05 DELIVERY north elevation"", ""tcad_id"": ""0243051112"", ""legal_description"": ""ALLANDALE ESTATES SEC 2 LOT 1"", ""applieddate"": ""2026-04-30T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""original_address1"": ""3400 STECK AVE"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78757"", ""council_district"": ""7"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13696240""}, ""project_id"": ""13696240"", ""masterpermitnum"": ""13694472""}",2026-05-03T07:18:31.559594+00:00
2026-053504 EP,125 AMP main breaker panel replacement install ground rods and surge protection. no meter work being performed. Service Provider - Austin Energy,2026-05-01T00:00:00+00:00,Repair,Electrical Permit,,Mister Sparky Austin,Active,1003 WEEPING WILLOW DR,78753,Residential,7372793369,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695632,2026-05-01T00:00:00+00:00,"{""permittype"": ""EP"", ""permit_type_desc"": ""Electrical Permit"", ""permit_number"": ""2026-053504 EP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""Residential"", ""work_class"": ""Repair"", ""condominium"": ""No"", ""permit_location"": ""1003 WEEPING WILLOW DR"", ""description"": ""125 AMP main breaker panel replacement install ground rods and surge protection. no meter work being performed. Service Provider - Austin Energy"", ""tcad_id"": ""0236190806"", ""legal_description"": ""LOT 19 BLK F WOODBRIDGE SEC 2"", ""applieddate"": ""2026-04-29T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""remodel_repair_sqft"": ""0"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""electrical_valuation_remodel"": ""5690"", ""original_address1"": ""1003 WEEPING WILLOW DR"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78753"", ""council_district"": ""4"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695632""}, ""project_id"": ""13695632"", ""latitude"": ""30.34675692"", ""longitude"": ""-97.68968266"", ""location"": {""latitude"": ""30.34675692"", ""longitude"": ""-97.68968266"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Electrical Contractor"", ""contractor_company_name"": ""Mister Sparky Austin"", ""contractor_full_name"": ""Mark Tullier"", ""contractor_phone"": ""7372793369"", ""contractor_address2"": ""250  Grant P"", ""contractor_city"": ""Lowell"", ""contractor_zip"": ""72745-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-052271 EP,(Hatfield Ray) - INSTALLATION OF CIRCUIT FOR ELEC. VEHICLE CHARGING STATION - ESIP,2026-05-01T00:00:00+00:00,Special Inspections Program,Electrical Permit,,SMART CHARGE RESIDENTAL LLC,Active,6306 ARNOLD DR UNIT 1,78723,Residential,Not Provided,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694273,2026-05-01T00:00:00+00:00,"{""permittype"": ""EP"", ""permit_type_desc"": ""Electrical Permit"", ""permit_number"": ""2026-052271 EP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""Residential"", ""work_class"": ""Special Inspections Program"", ""condominium"": ""No"", ""permit_location"": ""6306 ARNOLD DR UNIT 1"", ""description"": ""(Hatfield Ray) - INSTALLATION OF CIRCUIT FOR ELEC. VEHICLE CHARGING STATION - ESIP"", ""tcad_id"": ""0221221601"", ""applieddate"": ""2026-04-28T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""electrical_valuation_remodel"": ""450"", ""original_address1"": ""6306 ARNOLD DR UNIT 1"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78723"", ""council_district"": ""4"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694273""}, ""project_id"": ""13694273"", ""latitude"": ""30.30980588"", ""longitude"": ""-97.67413839"", ""location"": {""latitude"": ""30.30980588"", ""longitude"": ""-97.67413839"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Electrical Contractor"", ""contractor_company_name"": ""SMART CHARGE RESIDENTAL LLC"", ""contractor_full_name"": ""Clifford A Black"", ""contractor_address2"": ""4616  Howard"", ""contractor_city"": ""Austin"", ""contractor_zip"": ""78728-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-047549 MP,Express: Replacement of exterior siding,2026-05-01T00:00:00+00:00,Repair,Mechanical Permit,,"LuxAir Heating and Air Conditioning, LLC",Active,8105 MANASSAS DR,78745,Residential,5122693731,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13688792,2026-05-01T00:00:00+00:00,"{""permittype"": ""MP"", ""permit_type_desc"": ""Mechanical Permit"", ""permit_number"": ""2026-047549 MP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 435 Renovations/Remodel"", ""work_class"": ""Repair"", ""condominium"": ""No"", ""permit_location"": ""8105 MANASSAS DR"", ""description"": ""Express: Replacement of exterior siding"", ""tcad_id"": ""0422190930"", ""legal_description"": ""LOT 84 SHILOH SUBD PHS 1 SEC 1"", ""applieddate"": ""2026-04-17T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-26T00:00:00.000"", ""remodel_repair_sqft"": ""1"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""original_address1"": ""8105 MANASSAS DR"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78745"", ""council_district"": ""5"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13688792""}, ""project_id"": ""13688792"", ""masterpermitnum"": ""13688790"", ""contractor_trade"": ""Mechanical Contractor"", ""contractor_company_name"": ""LuxAir Heating and Air Conditioning, LLC"", ""contractor_full_name"": ""Israel Cruz"", ""contractor_phone"": ""5122693731"", ""contractor_address2"": ""513  Foxglov"", ""contractor_city"": ""HUTTO"", ""contractor_zip"": ""78634-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
